year,fao_code,item,category,production_t,prod_loss_pct,prod_loss_t,postharvest_loss_pct,postharvest_loss_t,farmgate_t,farmgate_low,farmgate_high,retail_supply_t,dist_loss_pct,dist_loss_t,retail_loss_pct,retail_loss_t,retail_t,retail_low,retail_high,total_t
2013,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,21573.27,2.5,539.33,5.8,1219.97,1759.3,1238.1,2274.9,1759.3
2013,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,14385.04,2.5,359.63,5.8,813.47,1173.1,825.6,1516.9,1173.1
2013,515,Apples,Fruits,86379.0,14.2,12265.82,8.7,6447.85,18713.7,13323.7,23911.6,93422.44,2.5,2335.56,5.8,5283.04,7618.6,5361.5,9851.4,26332.3
2013,521,Pears,Fruits,6370.0,14.2,904.54,8.7,475.5,1380.0,982.6,1763.4,9986.51,2.5,249.66,5.8,564.74,814.4,573.1,1053.1,2194.4
2013,526,Apricots,Tree Fruit,431.0,14.2,61.2,8.7,32.17,93.4,66.5,119.3,642.55,2.5,16.06,5.8,36.34,52.4,36.9,67.7,145.7
2013,531,Cherries,Fruits,11652.0,14.2,1654.58,8.7,869.78,2524.4,1797.3,3225.5,3751.07,2.5,93.78,5.8,212.12,305.9,215.3,395.6,2830.3
2013,534,Peaches and nectarines,Fruits,4906.0,14.2,696.65,8.7,366.21,1062.9,756.7,1358.1,9597.79,2.5,239.94,5.8,542.76,782.7,550.8,1012.1,1845.6
2013,536,Plums and sloes,Fruits,1526.0,14.2,216.69,8.7,113.91,330.6,235.4,422.4,6485.59,2.5,162.14,5.8,366.76,528.9,372.2,683.9,859.5
2013,544,Strawberries,Fruits,1338.0,14.2,190.0,8.7,99.88,289.9,206.4,370.4,18012.26,2.5,450.31,5.8,1018.59,1468.9,1033.7,1899.4,1758.8
2013,547,Raspberries,Fruits,8998.0,14.2,1277.72,8.7,671.66,1949.4,1387.9,2490.8,6150.83,2.5,153.77,5.8,347.83,501.6,353.0,648.6,2451.0
2013,552,Blueberries and cranberries,Fruits,92402.0,14.2,13121.08,8.7,6897.44,20018.5,14252.7,25578.9,12977.31,2.5,324.43,5.8,733.87,1058.3,744.8,1368.5,21076.8
2013,560,Grapes,Fruits,24304.0,14.2,3451.17,8.7,1814.2,5265.4,3748.8,6727.9,25970.57,2.5,649.26,5.8,1468.64,2117.9,1490.5,2738.6,7383.3
2013,567,Watermelons,Fruits,258.0,14.2,36.64,8.7,19.26,55.9,39.8,71.4,28743.1,2.5,718.58,5.8,1625.42,2344.0,1649.5,3030.9,2399.9
2013,568,Cantaloupes and other melons,Fruits,1002.0,14.2,142.28,8.7,74.8,217.1,154.6,277.4,20142.24,2.5,503.56,5.8,1139.04,1642.6,1155.9,2124.0,1859.7
2013,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,7249.54,2.5,181.24,5.8,409.96,591.2,416.0,764.4,591.2
2013,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,19638.26,2.5,490.96,5.8,1110.54,1601.5,1127.0,2070.9,1601.5
2013,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2517.47,2.5,62.94,5.8,142.36,205.3,144.5,265.5,205.3
2013,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2163.09,2.5,54.08,5.8,122.32,176.4,124.1,228.1,176.4
2014,116,Potatoes,Vegetables,70896.4,14.2,10067.29,8.7,5292.13,15359.4,10935.5,19625.7,238717.35,2.5,5967.93,5.8,13499.47,19467.4,13699.9,25172.6,34826.8
2014,122,Sweet potatoes,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,4606.99,2.5,115.17,5.8,260.53,375.7,264.4,485.8,375.7
2014,358,Cabbages,Vegetables,7529.0,14.2,1069.12,8.7,562.01,1631.1,1161.3,2084.2,37708.15,2.5,942.7,5.8,2132.4,3075.1,2164.1,3976.4,4706.3
2014,367,Asparagus,Vegetables,156.0,14.2,22.15,8.7,11.64,33.8,24.1,43.2,3451.87,2.5,86.3,5.8,195.2,281.5,198.1,364.0,315.3
2014,372,Lettuce and chicory,Vegetables,6384.1,14.2,906.54,8.7,476.55,1383.1,984.7,1767.3,40765.17,2.5,1019.13,5.8,2305.27,3324.4,2339.5,4298.7,4707.5
2014,373,Spinach,Vegetables,832.0,14.2,118.14,8.7,62.11,180.2,128.3,230.3,4516.25,2.5,112.91,5.8,255.39,368.3,259.2,476.2,548.5
2014,388,Tomatoes,Vegetables,63435.1,14.2,9007.78,8.7,4735.18,13743.0,9784.6,17560.2,111795.22,2.5,2794.88,5.8,6322.02,9116.9,6415.9,11788.8,22859.9
2014,393,Cauliflowers and broccoli,Vegetables,2239.0,14.2,317.94,8.7,167.13,485.1,345.4,619.8,17050.89,2.5,426.27,5.8,964.23,1390.5,978.6,1798.1,1875.6
2014,394,"Pumpkins, squash and gourds",Vegetables,18634.0,14.2,2646.03,8.7,1390.95,4037.0,2874.2,5158.3,21103.62,2.5,527.59,5.8,1193.41,1721.0,1211.1,2225.4,5758.0
2014,397,Cucumbers and gherkins,Greenhouse Veg,26278.6,14.2,3731.56,8.7,1961.59,5693.2,4053.4,7274.5,26196.2,2.5,654.91,5.8,1481.39,2136.3,1503.4,2762.4,7829.5
2014,399,Eggplants (aubergines),Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2885.35,2.5,72.13,5.8,163.17,235.3,165.6,304.2,235.3
2014,401,Chillies and peppers,Vegetables,41705.0,14.2,5922.11,8.7,3113.11,9035.2,6432.8,11544.8,25458.0,2.5,636.45,5.8,1439.65,2076.1,1461.0,2684.5,11111.3
2014,403,Onions,Vegetables,3932.0,14.2,558.34,8.7,293.51,851.9,606.5,1088.5,47684.86,2.5,1192.12,5.8,2696.58,3888.7,2736.6,5028.4,4740.6
2014,406,Green garlic,Vegetables,374.0,14.2,53.11,8.7,27.92,81.0,57.7,103.5,2489.27,2.5,62.23,5.8,140.77,203.0,142.8,262.5,284.0
2014,407,Leeks and other alliaceous vegetables,Other Storable,176.0,14.2,24.99,8.7,13.14,38.1,27.1,48.7,1133.05,2.5,28.33,5.8,64.07,92.4,65.0,119.5,130.6
2014,414,Green beans,Other Perishable,4100.0,14.2,582.2,8.7,306.05,888.2,632.4,1135.0,7394.24,2.5,184.86,5.8,418.14,603.0,424.3,779.7,1491.2
2014,417,"Peas, green",Vegetables,2375.0,14.2,337.25,8.7,177.28,514.5,366.3,657.5,3789.09,2.5,94.73,5.8,214.27,309.0,217.5,399.6,823.5
2014,426,Carrots and turnips,Vegetables,9371.0,14.2,1330.68,8.7,699.51,2030.2,1445.4,2594.1,41505.82,2.5,1037.65,5.8,2347.15,3384.8,2382.0,4376.7,5415.0
2014,446,Sweet corn,Other Perishable,8953.0,14.2,1271.33,8.7,668.31,1939.6,1381.0,2478.4,10955.24,2.5,273.88,5.8,619.52,893.4,628.7,1155.2,2833.0
2014,449,Mushrooms and truffles,Other Perishable,51371.0,14.2,7294.68,8.7,3834.64,11129.3,7923.8,14220.6,13565.91,2.5,339.15,5.8,767.15,1106.3,778.5,1430.5,12235.6
2014,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,71828.33,2.5,1795.71,5.8,4061.89,5857.6,4122.2,7574.3,5857.6
2014,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,35402.82,2.5,885.07,5.8,2002.03,2887.1,2031.7,3733.2,2887.1
2014,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,17274.06,2.5,431.85,5.8,976.85,1408.7,991.3,1821.5,1408.7
2014,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,13665.24,2.5,341.63,5.8,772.77,1114.4,784.2,1441.0,1114.4
2014,515,Apples,Fruits,102871.0,14.2,14607.68,8.7,7678.91,22286.6,15867.5,28476.9,87655.43,2.5,2191.39,5.8,4956.91,7148.3,5030.5,9243.3,29434.9
2014,521,Pears,Fruits,6262.0,14.2,889.2,8.7,467.43,1356.6,965.9,1733.5,10268.55,2.5,256.71,5.8,580.69,837.4,589.3,1082.8,2194.0
2014,526,Apricots,Tree Fruit,819.0,14.2,116.3,8.7,61.13,177.4,126.3,226.7,600.86,2.5,15.02,5.8,33.98,49.0,34.5,63.4,226.4
2014,531,Cherries,Fruits,15492.0,14.2,2199.86,8.7,1156.42,3356.3,2389.6,4288.5,4584.92,2.5,114.62,5.8,259.28,373.9,263.1,483.5,3730.2
2014,534,Peaches and nectarines,Fruits,6472.0,14.2,919.02,8.7,483.11,1402.1,998.3,1791.6,8637.65,2.5,215.94,5.8,488.46,704.4,495.7,910.8,2106.5
2014,536,Plums and sloes,Fruits,2194.0,14.2,311.55,8.7,163.77,475.3,338.4,607.3,6055.18,2.5,151.38,5.8,342.42,493.8,347.5,638.5,969.1
2014,544,Strawberries,Fruits,1442.0,14.2,204.76,8.7,107.64,312.4,222.4,399.2,15488.66,2.5,387.22,5.8,875.88,1263.1,888.9,1633.3,1575.5
2014,547,Raspberries,Fruits,10502.0,14.2,1491.28,8.7,783.93,2275.2,1619.9,2907.2,6885.35,2.5,172.13,5.8,389.37,561.5,395.2,726.1,2836.8
2014,552,Blueberries and cranberries,Fruits,108728.0,14.2,15439.38,8.7,8116.11,23555.5,16770.9,30098.3,23113.43,2.5,577.84,5.8,1307.06,1884.9,1326.4,2437.2,25440.3
2014,560,Grapes,Fruits,26130.0,14.2,3710.46,8.7,1950.5,5661.0,4030.5,7233.4,23925.2,2.5,598.13,5.8,1352.97,1951.1,1373.1,2522.9,7612.1
2014,567,Watermelons,Fruits,240.0,14.2,34.08,8.7,17.92,52.0,37.0,66.4,29209.07,2.5,730.23,5.8,1651.77,2382.0,1676.3,3080.1,2434.0
2014,568,Cantaloupes and other melons,Fruits,739.0,14.2,104.94,8.7,55.16,160.1,114.0,204.6,19301.04,2.5,482.53,5.8,1091.47,1574.0,1107.7,2035.3,1734.1
2014,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,7762.11,2.5,194.05,5.8,438.95,633.0,445.4,818.4,633.0
2014,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,20259.96,2.5,506.5,5.8,1145.7,1652.2,1162.7,2136.4,1652.2
2014,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2351.93,2.5,58.8,5.8,133.0,191.8,135.0,248.1,191.8
2014,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,1974.25,2.5,49.36,5.8,111.64,161.0,113.3,208.2,161.0
2015,116,Potatoes,Vegetables,75432.3,14.2,10711.39,8.7,5630.72,16342.1,11635.2,20881.3,270767.63,2.5,6769.19,5.8,15311.91,22081.1,15539.2,28552.4,38423.2
2015,122,Sweet potatoes,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,5304.72,2.5,132.62,5.8,299.98,432.6,304.4,559.4,432.6
2015,358,Cabbages,Vegetables,7234.0,14.2,1027.23,8.7,539.99,1567.2,1115.8,2002.5,36277.13,2.5,906.93,5.8,2051.47,2958.4,2081.9,3825.3,4525.6
2015,367,Asparagus,Vegetables,170.0,14.2,24.14,8.7,12.69,36.8,26.2,47.1,3133.05,2.5,78.33,5.8,177.17,255.5,179.8,330.4,292.3
2015,372,Lettuce and chicory,Vegetables,5471.0,14.2,776.88,8.7,408.39,1185.3,843.9,1514.5,40576.33,2.5,1014.41,5.8,2294.59,3309.0,2328.6,4278.7,4494.3
2015,373,Spinach,Vegetables,637.0,14.2,90.45,8.7,47.55,138.0,98.3,176.3,4473.33,2.5,111.83,5.8,252.97,364.8,256.7,471.7,502.8
2015,388,Tomatoes,Vegetables,53128.0,14.2,7544.18,8.7,3965.79,11510.0,8194.8,14707.0,115822.19,2.5,2895.55,5.8,6549.75,9445.3,6646.9,12213.3,20955.2
2015,393,Cauliflowers and broccoli,Vegetables,2918.0,14.2,414.36,8.7,217.82,632.2,450.1,807.8,16849.79,2.5,421.24,5.8,952.86,1374.1,967.0,1776.8,2006.3
2015,394,"Pumpkins, squash and gourds",Vegetables,16247.0,14.2,2307.07,8.7,1212.77,3519.8,2506.0,4497.5,19339.06,2.5,483.48,5.8,1093.62,1577.1,1109.9,2039.3,5097.0
2015,397,Cucumbers and gherkins,Greenhouse Veg,25755.1,14.2,3657.22,8.7,1922.52,5579.7,3972.6,7129.6,26611.89,2.5,665.3,5.8,1504.9,2170.2,1527.2,2806.2,7749.9
2015,399,Eggplants (aubergines),Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2801.96,2.5,70.05,5.8,158.45,228.5,160.8,295.5,228.5
2015,401,Chillies and peppers,Vegetables,43094.6,14.2,6119.43,8.7,3216.84,9336.3,6647.2,11929.5,25666.46,2.5,641.66,5.8,1451.44,2093.1,1473.0,2706.5,11429.4
2015,403,Onions,Vegetables,2976.0,14.2,422.59,8.7,222.15,644.7,459.0,823.8,40036.79,2.5,1000.92,5.8,2264.08,3265.0,2297.7,4221.8,3909.7
2015,406,Green garlic,Vegetables,383.0,14.2,54.39,8.7,28.59,83.0,59.1,106.0,3280.2,2.5,82.0,5.8,185.5,267.5,188.2,345.9,350.4
2015,407,Leeks and other alliaceous vegetables,Other Storable,101.0,14.2,14.34,8.7,7.54,21.9,15.6,28.0,1168.61,2.5,29.22,5.8,66.08,95.3,67.1,123.3,117.2
2015,414,Green beans,Other Perishable,4110.0,14.2,583.62,8.7,306.8,890.4,634.0,1137.7,7941.14,2.5,198.53,5.8,449.07,647.6,455.7,837.3,1538.0
2015,417,"Peas, green",Vegetables,2576.0,14.2,365.79,8.7,192.29,558.1,397.3,713.1,3477.62,2.5,86.94,5.8,196.66,283.6,199.6,366.7,841.6
2015,426,Carrots and turnips,Vegetables,9949.0,14.2,1412.76,8.7,742.65,2155.4,1534.6,2754.1,36372.78,2.5,909.32,5.8,2056.88,2966.2,2087.4,3835.5,5121.6
2015,446,Sweet corn,Other Perishable,7433.0,14.2,1055.49,8.7,554.84,1610.3,1146.5,2057.6,9574.49,2.5,239.36,5.8,541.44,780.8,549.4,1009.6,2391.1
2015,449,Mushrooms and truffles,Other Perishable,51625.0,14.2,7330.75,8.7,3853.6,11184.3,7963.0,14290.9,12359.29,2.5,308.98,5.8,698.92,1007.9,709.3,1303.3,12192.2
2015,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,73058.25,2.5,1826.46,5.8,4131.44,5957.9,4192.8,7703.9,5957.9
2015,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,37144.08,2.5,928.6,5.8,2100.5,3029.1,2131.7,3916.8,3029.1
2015,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,18259.96,2.5,456.5,5.8,1032.6,1489.1,1047.9,1925.5,1489.1
2015,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,27784.18,2.5,694.6,5.8,1571.2,2265.8,1594.5,2929.8,2265.8
2015,515,Apples,Fruits,101640.0,14.2,14432.88,8.7,7587.02,22019.9,15677.6,28136.2,79529.12,2.5,1988.23,5.8,4497.37,6485.6,4564.1,8386.3,28505.5
2015,521,Pears,Fruits,5094.0,14.2,723.35,8.7,380.25,1103.6,785.7,1410.1,9957.08,2.5,248.93,5.8,563.07,812.0,571.4,1050.0,1915.6
2015,526,Apricots,Tree Fruit,983.0,14.2,139.59,8.7,73.38,213.0,151.6,272.1,505.21,2.5,12.63,5.8,28.57,41.2,29.0,53.2,254.1
2015,531,Cherries,Fruits,17487.0,14.2,2483.15,8.7,1305.33,3788.5,2697.3,4840.8,3638.26,2.5,90.96,5.8,205.74,296.7,208.8,383.6,4085.2
2015,534,Peaches and nectarines,Fruits,6200.0,14.2,880.4,8.7,462.81,1343.2,956.3,1716.3,8895.16,2.5,222.38,5.8,503.02,725.4,510.5,938.0,2068.6
2015,536,Plums and sloes,Fruits,1703.0,14.2,241.83,8.7,127.12,368.9,262.7,471.4,5569.59,2.5,139.24,5.8,314.96,454.2,319.6,587.3,823.1
2015,544,Strawberries,Fruits,1139.0,14.2,161.74,8.7,85.02,246.8,175.7,315.3,15405.27,2.5,385.13,5.8,871.17,1256.3,884.1,1624.5,1503.1
2015,547,Raspberries,Fruits,8068.0,14.2,1145.66,8.7,602.24,1747.9,1244.5,2233.4,6458.61,2.5,161.47,5.8,365.23,526.7,370.6,681.0,2274.6
2015,552,Blueberries and cranberries,Fruits,120514.0,14.2,17112.99,8.7,8995.89,26108.9,18588.9,33360.9,22299.2,2.5,557.48,5.8,1261.02,1818.5,1279.7,2351.4,27927.3
2015,560,Grapes,Fruits,26347.0,14.2,3741.27,8.7,1966.7,5708.0,4063.9,7293.4,24653.59,2.5,616.34,5.8,1394.16,2010.5,1414.9,2599.7,7718.5
2015,567,Watermelons,Fruits,274.0,14.2,38.91,8.7,20.45,59.4,42.3,75.8,30827.71,2.5,770.69,5.8,1743.31,2514.0,1769.2,3250.8,2573.4
2015,568,Cantaloupes and other melons,Fruits,1156.0,14.2,164.15,8.7,86.29,250.4,178.3,320.0,20470.88,2.5,511.77,5.8,1157.63,1669.4,1174.8,2158.6,1919.8
2015,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,8929.49,2.5,223.24,5.8,504.96,728.2,512.5,941.7,728.2
2015,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,18309.01,2.5,457.73,5.8,1035.37,1493.1,1050.8,1930.7,1493.1
2015,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2716.13,2.5,67.9,5.8,153.6,221.5,155.8,286.4,221.5
2015,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,1915.39,2.5,47.88,5.8,108.32,156.2,109.9,201.9,156.2
2016,116,Potatoes,Vegetables,100017.0,14.2,14202.41,8.7,7465.87,21668.3,15427.3,27686.9,203217.66,2.5,5080.44,5.8,11491.96,16572.4,11662.5,21429.2,38240.7
2016,122,Sweet potatoes,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,5183.32,2.5,129.58,5.8,293.12,422.7,297.5,546.6,422.7
2016,358,Cabbages,Vegetables,8834.0,14.2,1254.43,8.7,659.42,1913.9,1362.6,2445.4,37892.09,2.5,947.3,5.8,2142.8,3090.1,2174.6,3995.7,5004.0
2016,367,Asparagus,Vegetables,157.0,14.2,22.29,8.7,11.72,34.0,24.2,43.5,3343.96,2.5,83.6,5.8,189.1,272.7,191.9,352.6,306.7
2016,372,Lettuce and chicory,Vegetables,5829.0,14.2,827.72,8.7,435.11,1262.8,899.1,1613.6,41465.36,2.5,1036.63,5.8,2344.87,3381.5,2379.7,4372.5,4644.4
2016,373,Spinach,Vegetables,488.0,14.2,69.3,8.7,36.43,105.7,75.3,135.1,4457.39,2.5,111.43,5.8,252.07,363.5,255.8,470.1,469.3
2016,388,Tomatoes,Vegetables,51844.5,14.2,7361.92,8.7,3869.98,11231.9,7996.8,14351.7,119465.36,2.5,2986.63,5.8,6755.77,9742.4,6856.0,12597.5,20974.3
2016,393,Cauliflowers and broccoli,Vegetables,2988.0,14.2,424.3,8.7,223.04,647.3,460.9,827.1,20060.09,2.5,501.5,5.8,1134.4,1635.9,1151.3,2115.4,2283.3
2016,394,"Pumpkins, squash and gourds",Vegetables,18280.0,14.2,2595.76,8.7,1364.53,3960.3,2819.6,5060.3,20697.73,2.5,517.44,5.8,1170.46,1687.9,1187.8,2182.5,5648.2
2016,397,Cucumbers and gherkins,Greenhouse Veg,27193.6,14.2,3861.49,8.7,2029.89,5891.4,4194.5,7527.8,26691.6,2.5,667.29,5.8,1509.41,2176.7,1531.8,2814.6,8068.1
2016,399,Eggplants (aubergines),Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2882.89,2.5,72.07,5.8,163.03,235.1,165.5,304.1,235.1
2016,401,Chillies and peppers,Vegetables,45307.4,14.2,6433.65,8.7,3382.02,9815.7,6988.5,12542.1,27580.63,2.5,689.52,5.8,1559.68,2249.2,1582.9,2908.4,12064.9
2016,403,Onions,Vegetables,4789.0,14.2,680.04,8.7,357.48,1037.5,738.7,1325.7,44649.91,2.5,1116.25,5.8,2524.95,3641.2,2562.4,4708.3,4678.7
2016,406,Green garlic,Vegetables,337.0,14.2,47.85,8.7,25.16,73.0,52.0,93.3,3515.63,2.5,87.89,5.8,198.81,286.7,201.8,370.7,359.7
2016,407,Leeks and other alliaceous vegetables,Other Storable,295.0,14.2,41.89,8.7,22.02,63.9,45.5,81.7,1326.79,2.5,33.17,5.8,75.03,108.2,76.2,139.9,172.1
2016,414,Green beans,Other Perishable,3739.0,14.2,530.94,8.7,279.1,810.0,576.7,1035.0,6636.42,2.5,165.91,5.8,375.29,541.2,380.8,699.8,1351.2
2016,417,"Peas, green",Vegetables,2542.0,14.2,360.96,8.7,189.75,550.7,392.1,703.7,4358.06,2.5,108.95,5.8,246.45,355.4,250.1,459.5,906.1
2016,426,Carrots and turnips,Vegetables,9197.0,14.2,1305.97,8.7,686.52,1992.5,1418.6,2545.9,38924.59,2.5,973.11,5.8,2201.19,3174.3,2233.9,4104.6,5166.8
2016,446,Sweet corn,Other Perishable,8815.0,14.2,1251.73,8.7,658.0,1909.7,1359.7,2440.2,8827.71,2.5,220.69,5.8,499.21,719.9,506.6,930.8,2629.6
2016,449,Mushrooms and truffles,Other Perishable,51692.0,14.2,7340.26,8.7,3858.6,11198.9,7973.3,14309.5,12188.84,2.5,304.72,5.8,689.28,994.0,699.5,1285.3,12192.8
2016,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,74458.61,2.5,1861.47,5.8,4210.63,6072.1,4273.1,7851.6,6072.1
2016,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,41204.17,2.5,1030.1,5.8,2330.1,3360.2,2364.7,4345.0,3360.2
2016,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,18344.57,2.5,458.61,5.8,1037.39,1496.0,1052.8,1934.4,1496.0
2016,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,17644.39,2.5,441.11,5.8,997.79,1438.9,1012.6,1860.6,1438.9
2016,515,Apples,Fruits,106823.0,14.2,15168.87,8.7,7973.91,23142.8,16477.1,29570.9,92550.58,2.5,2313.76,5.8,5233.74,7547.5,5311.4,9759.4,30690.3
2016,521,Pears,Fruits,4980.0,14.2,707.16,8.7,371.74,1078.9,768.1,1378.6,9323.11,2.5,233.08,5.8,527.22,760.3,535.0,983.1,1839.2
2016,526,Apricots,Tree Fruit,1022.0,14.2,145.12,8.7,76.29,221.4,157.6,282.9,600.86,2.5,15.02,5.8,33.98,49.0,34.5,63.4,270.5
2016,531,Cherries,Fruits,17451.0,14.2,2478.04,8.7,1302.65,3780.7,2691.8,4830.8,3997.55,2.5,99.94,5.8,226.06,326.0,229.4,421.6,4106.7
2016,534,Peaches and nectarines,Fruits,6352.0,14.2,901.98,8.7,474.15,1376.1,979.8,1758.4,9128.14,2.5,228.2,5.8,516.2,744.4,523.9,962.6,2120.5
2016,536,Plums and sloes,Fruits,1581.0,14.2,224.5,8.7,118.02,342.5,243.9,437.7,5520.54,2.5,138.01,5.8,312.19,450.2,316.8,582.2,792.7
2016,544,Strawberries,Fruits,1184.0,14.2,168.13,8.7,88.38,256.5,182.6,327.8,16080.93,2.5,402.02,5.8,909.38,1311.4,922.8,1695.7,1567.9
2016,547,Raspberries,Fruits,9040.0,14.2,1283.68,8.7,674.8,1958.5,1394.4,2502.5,5908.03,2.5,147.7,5.8,334.1,481.8,339.1,623.1,2440.3
2016,552,Blueberries and cranberries,Fruits,120293.0,14.2,17081.61,8.7,8979.39,26061.0,18554.8,33299.7,28675.66,2.5,716.89,5.8,1621.61,2338.5,1645.7,3023.8,28399.5
2016,560,Grapes,Fruits,29554.0,14.2,4196.67,8.7,2206.09,6402.8,4558.6,8181.2,25281.42,2.5,632.04,5.8,1429.66,2061.7,1450.9,2666.0,8464.5
2016,567,Watermelons,Fruits,571.0,14.2,81.08,8.7,42.62,123.7,88.1,158.1,31505.82,2.5,787.65,5.8,1781.65,2569.3,1808.1,3322.3,2693.0
2016,568,Cantaloupes and other melons,Fruits,3167.0,14.2,449.71,8.7,236.4,686.1,488.5,876.7,22060.09,2.5,551.5,5.8,1247.5,1799.0,1266.0,2326.2,2485.1
2016,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,9976.7,2.5,249.42,5.8,564.18,813.6,572.6,1052.1,813.6
2016,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,19580.63,2.5,489.52,5.8,1107.28,1596.8,1123.7,2064.7,1596.8
2016,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2901.29,2.5,72.53,5.8,164.07,236.6,166.5,305.9,236.6
2016,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2017.17,2.5,50.43,5.8,114.07,164.5,115.7,212.7,164.5
2017,116,Potatoes,Vegetables,82735.2,14.2,11748.4,8.7,6175.85,17924.2,12761.6,22902.9,259505.82,2.5,6487.65,5.8,14675.05,21162.7,14892.9,27364.8,39087.0
2017,122,Sweet potatoes,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,4656.04,2.5,116.4,5.8,263.3,379.7,267.2,491.0,379.7
2017,358,Cabbages,Vegetables,8694.0,14.2,1234.55,8.7,648.97,1883.5,1341.0,2406.7,34407.11,2.5,860.18,5.8,1945.72,2805.9,1974.6,3628.2,4689.4
2017,367,Asparagus,Vegetables,153.0,14.2,21.73,8.7,11.42,33.1,23.6,42.4,3415.08,2.5,85.38,5.8,193.12,278.5,196.0,360.2,311.7
2017,372,Lettuce and chicory,Vegetables,9133.0,14.2,1296.89,8.7,681.74,1978.6,1408.7,2528.2,41166.16,2.5,1029.15,5.8,2327.95,3357.1,2362.5,4340.9,5335.7
2017,373,Spinach,Vegetables,619.0,14.2,87.9,8.7,46.21,134.1,95.5,171.4,4745.55,2.5,118.64,5.8,268.36,387.0,272.4,500.4,521.1
2017,388,Tomatoes,Vegetables,53637.3,14.2,7616.5,8.7,4003.81,11620.3,8273.4,14848.0,115668.91,2.5,2891.72,5.8,6541.08,9432.8,6638.2,12197.3,21053.1
2017,393,Cauliflowers and broccoli,Vegetables,1984.0,14.2,281.73,8.7,148.1,429.8,306.0,549.2,20474.56,2.5,511.86,5.8,1157.84,1669.7,1175.0,2159.1,2099.6
2017,394,"Pumpkins, squash and gourds",Vegetables,18430.0,14.2,2617.06,8.7,1375.73,3992.8,2842.8,5101.8,20546.9,2.5,513.67,5.8,1161.93,1675.6,1179.2,2166.7,5668.4
2017,397,Cucumbers and gherkins,Greenhouse Veg,27961.8,14.2,3970.58,8.7,2087.24,6057.8,4313.0,7740.4,26968.73,2.5,674.22,5.8,1525.08,2199.3,1547.7,2843.8,8257.1
2017,399,Eggplants (aubergines),Vegetables,583.9,14.2,82.91,8.7,43.59,126.5,90.1,161.6,2947.88,2.5,73.7,5.8,166.7,240.4,169.2,310.9,366.9
